basYm,crno,fncoCd,fncoNm,ClsfAmt,RatDcd,RatDcdNm
201412,,050214S,국내일반손보사,90.16,J,합산비율_일반
201506,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,0.0,J,합산비율_일반
201603,1101810046041,0011952,하노버재보험(주) 한국지점,0.0,J,합산비율_일반
201206,,050214S,국내일반손보사,82.24,J,합산비율_일반
201303,,050214S,국내일반손보사,92.54,J,합산비율_일반
201406,,050214S,국내일반손보사,87.46,J,합산비율_일반
201109,1101110095285,0010636,DB손해보험주식회사,99.74,K,합산비율_장기
201509,,050214S,국내일반손보사,95.31,J,합산비율_일반
201906,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,K,합산비율_장기
201512,,050214S,국내일반손보사,93.31,J,합산비율_일반
202003,1101112629355,0011354,하나손해보험주식회사,105.07,K,합산비율_장기
201803,1801110949199,0013852,한국해양보증 주식회사,0.0,K,합산비율_장기
201706,1101112799299,0011353,비엔피파리바카디프손해보험주식회사,0.0,K,합산비율_장기
201606,,050214S,국내일반손보사,91.02,J,합산비율_일반
201709,1101112629355,0011354,하나손해보험주식회사,103.07,K,합산비율_장기
202109,,0017080,캐롯손해보험주식회사,0.0,K,합산비율_장기
201609,,050216S,국내전업손보사,81.89,J,합산비율_일반
201403,,050216S,국내전업손보사,100.64,J,합산비율_일반
202203,1101110095285,0010636,DB손해보험주식회사,99.11,L,합산비율_합계
201503,,050216S,국내전업손보사,103.01,J,합산비율_일반
201806,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,139.28,K,합산비율_장기
201106,1101110099774,0010637,서울보증보험주식회사,0.0,K,합산비율_장기
201809,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,K,합산비율_장기
201203,,050216S,국내전업손보사,92.61,J,합산비율_일반
201712,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,154.26,K,합산비율_장기
201312,,050216S,국내전업손보사,92.99,J,합산비율_일반
201409,,050216S,국내전업손보사,83.88,J,합산비율_일반
201209,,050216S,국내전업손보사,90.98,J,합산비율_일반
201212,,050216S,국내전업손보사,89.71,J,합산비율_일반
202009,1101810022661,0011387,스코리인슈어런스아시아퍼시픽피티이엘티디한국지점,108.92,K,합산비율_장기
201612,1101114809369,0013174,농협손해보험주식회사,77.39,J,합산비율_일반
202112,,0017080,캐롯손해보험주식회사,0.0,K,합산비율_장기
201306,,050216S,국내전업손보사,115.21,J,합산비율_일반
201703,,050216S,국내전업손보사,80.68,J,합산비율_일반
201112,1101110099774,0010637,서울보증보험주식회사,0.0,K,합산비율_장기
202006,1101810022661,0011387,스코리인슈어런스아시아퍼시픽피티이엘티디한국지점,114.19,K,합산비율_장기
201309,,050216S,국내전업손보사,96.45,J,합산비율_일반
201412,,050216S,국내전업손보사,85.17,J,합산비율_일반
201506,1101810046041,0011952,하노버재보험(주) 한국지점,104.8,J,합산비율_일반
201603,1101113694183,0012243,다스법률비용보험주식회사,240.36,J,합산비율_일반
201206,,050216S,국내전업손보사,89.91,J,합산비율_일반
201303,,050216S,국내전업손보사,92.0,J,합산비율_일반
201406,,050216S,국내전업손보사,80.11,J,합산비율_일반
201109,1101110099774,0010637,서울보증보험주식회사,0.0,K,합산비율_장기
201509,,050216S,국내전업손보사,94.25,J,합산비율_일반
201906,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,84.4,K,합산비율_장기
201512,,050216S,국내전업손보사,91.25,J,합산비율_일반
202003,1101810022661,0011387,스코리인슈어런스아시아퍼시픽피티이엘티디한국지점,127.92,K,합산비율_장기
201803,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,K,합산비율_장기
201706,1101112629355,0011354,하나손해보험주식회사,102.33,K,합산비율_장기
201606,,050216S,국내전업손보사,82.56,J,합산비율_일반
201709,1101810022661,0011387,스코리인슈어런스아시아퍼시픽피티이엘티디한국지점,73.88,K,합산비율_장기
202109,,050200S,손해보험,105.8,K,합산비율_장기
201609,1101110013328,0010626,메리츠화재해상보험주식회사,103.64,K,합산비율_장기
201403,1101110013328,0010626,메리츠화재해상보험주식회사,102.17,K,합산비율_장기
202203,1101110099774,0010637,서울보증보험주식회사,59.41,L,합산비율_합계
201503,1101110013328,0010626,메리츠화재해상보험주식회사,106.87,K,합산비율_장기
201806,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,K,합산비율_장기
201106,1101110226533,0010638,코리안리재보험주식회사,105.27,K,합산비율_장기
201809,,050200S,손해보험,105.4,K,합산비율_장기
201203,1101110013328,0010626,메리츠화재해상보험주식회사,99.69,K,합산비율_장기
201712,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,K,합산비율_장기
201312,1101110013328,0010626,메리츠화재해상보험주식회사,100.93,K,합산비율_장기
201409,1101110013328,0010626,메리츠화재해상보험주식회사,102.45,K,합산비율_장기
201209,1101110013328,0010626,메리츠화재해상보험주식회사,101.61,K,합산비율_장기
201212,1101110013328,0010626,메리츠화재해상보험주식회사,102.31,K,합산비율_장기
202009,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,104.23,K,합산비율_장기
201612,1101114725010,0013245,에이아이지손해보험주식회사,55.83,J,합산비율_일반
202112,,050200S,손해보험,106.22,K,합산비율_장기
201306,1101110013328,0010626,메리츠화재해상보험주식회사,99.93,K,합산비율_장기
201703,1101110013328,0010626,메리츠화재해상보험주식회사,104.5,K,합산비율_장기
201112,1101110226533,0010638,코리안리재보험주식회사,103.88,K,합산비율_장기
202006,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,125.77,K,합산비율_장기
201309,1101110013328,0010626,메리츠화재해상보험주식회사,100.06,K,합산비율_장기
201412,1101110013328,0010626,메리츠화재해상보험주식회사,102.97,K,합산비율_장기
201506,1101113694183,0012243,다스법률비용보험주식회사,620.48,J,합산비율_일반
201603,1101114809369,0013174,농협손해보험주식회사,69.78,J,합산비율_일반
201206,1101110013328,0010626,메리츠화재해상보험주식회사,100.65,K,합산비율_장기
201303,1101110013328,0010626,메리츠화재해상보험주식회사,101.66,K,합산비율_장기
201406,1101110013328,0010626,메리츠화재해상보험주식회사,101.85,K,합산비율_장기
201109,1101110226533,0010638,코리안리재보험주식회사,104.98,K,합산비율_장기
201509,1101110013328,0010626,메리츠화재해상보험주식회사,104.3,K,합산비율_장기
201906,,050200S,손해보험,107.51,K,합산비율_장기
201512,1101110013328,0010626,메리츠화재해상보험주식회사,104.94,K,합산비율_장기
202003,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,124.53,K,합산비율_장기
201803,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,K,합산비율_장기
201706,1101810022661,0011387,스코리인슈어런스아시아퍼시픽피티이엘티디한국지점,82.02,K,합산비율_장기
201606,1101110013328,0010626,메리츠화재해상보험주식회사,103.77,K,합산비율_장기
201709,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,82.18,K,합산비율_장기
202109,,050212S,국내손보사,105.88,K,합산비율_장기
201609,1101110006456,0010627,한화손해보험주식회사,106.89,K,합산비율_장기
201403,1101110006456,0010627,한화손해보험주식회사,108.46,K,합산비율_장기
202203,1101110226533,0010638,코리안리재보험주식회사,100.56,L,합산비율_합계
201503,1101110006456,0010627,한화손해보험주식회사,107.64,K,합산비율_장기
201806,,050212S,국내손보사,105.92,K,합산비율_장기
201106,1101810000146,0010640,아메리칸홈어슈어런스캄파니 한국지점(차티스),86.08,K,합산비율_장기
201809,,050212S,국내손보사,105.49,K,합산비율_장기
201203,1101110006456,0010627,한화손해보험주식회사,104.52,K,합산비율_장기
201712,,050212S,국내손보사,105.33,K,합산비율_장기
201312,1101110006456,0010627,한화손해보험주식회사,107.55,K,합산비율_장기
201409,1101110006456,0010627,한화손해보험주식회사,107.78,K,합산비율_장기
201209,1101110006456,0010627,한화손해보험주식회사,104.87,K,합산비율_장기
201212,1101110006456,0010627,한화손해보험주식회사,104.26,K,합산비율_장기
202009,1101810046041,0011952,하노버재보험(주) 한국지점,100.68,K,합산비율_장기
201612,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,443.32,J,합산비율_일반
202112,,050212S,국내손보사,106.25,K,합산비율_장기
201306,1101110006456,0010627,한화손해보험주식회사,107.4,K,합산비율_장기
201703,1101110006456,0010627,한화손해보험주식회사,108.15,K,합산비율_장기
201112,1101810000146,0010640,아메리칸홈어슈어런스캄파니 한국지점(차티스),111.06,K,합산비율_장기
202006,1101810046041,0011952,하노버재보험(주) 한국지점,186.18,K,합산비율_장기
201309,1101110006456,0010627,한화손해보험주식회사,107.07,K,합산비율_장기
201412,1101110006456,0010627,한화손해보험주식회사,107.94,K,합산비율_장기
201506,1101114809369,0013174,농협손해보험주식회사,76.02,J,합산비율_일반
201603,1101114725010,0013245,에이아이지손해보험주식회사,59.0,J,합산비율_일반
201206,1101110006456,0010627,한화손해보험주식회사,104.52,K,합산비율_장기
201303,1101110006456,0010627,한화손해보험주식회사,105.25,K,합산비율_장기
201406,1101110006456,0010627,한화손해보험주식회사,107.68,K,합산비율_장기
201109,1101810000146,0010640,아메리칸홈어슈어런스캄파니 한국지점(차티스),95.84,K,합산비율_장기
201509,1101110006456,0010627,한화손해보험주식회사,106.42,K,합산비율_장기
201906,,050212S,국내손보사,107.66,K,합산비율_장기
201512,1101110006456,0010627,한화손해보험주식회사,106.38,K,합산비율_장기
202003,1101810046041,0011952,하노버재보험(주) 한국지점,0.0,K,합산비율_장기
201803,,050212S,국내손보사,106.94,K,합산비율_장기
201706,1101810039426,0011525,알지에이 리인슈어런스 컴파니 한국지점,112.06,K,합산비율_장기
201606,1101110006456,0010627,한화손해보험주식회사,106.64,K,합산비율_장기
201709,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,0.0,K,합산비율_장기
202109,,050213S,외국손보사,101.88,K,합산비율_장기
201609,1101110014459,0010628,롯데손해보험주식회사,109.34,K,합산비율_장기
201403,1101110014459,0010628,롯데손해보험주식회사,111.46,K,합산비율_장기
202203,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,72.65,L,합산비율_합계
201503,1101110014459,0010628,롯데손해보험주식회사,110.7,K,합산비율_장기
201806,,050213S,외국손보사,96.99,K,합산비율_장기
201106,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,-31.91,K,합산비율_장기
201809,,050213S,외국손보사,98.25,K,합산비율_장기
201203,1101110014459,0010628,롯데손해보험주식회사,107.19,K,합산비율_장기
201712,,050213S,외국손보사,102.29,K,합산비율_장기
201312,1101110014459,0010628,롯데손해보험주식회사,108.77,K,합산비율_장기
201409,1101110014459,0010628,롯데손해보험주식회사,110.64,K,합산비율_장기
201209,1101110014459,0010628,롯데손해보험주식회사,108.5,K,합산비율_장기
201212,1101110014459,0010628,롯데손해보험주식회사,108.48,K,합산비율_장기
202009,1101113694183,0012243,다스법률비용보험주식회사,0.0,K,합산비율_장기
201612,1101115065077,0013376,엠지손해보험주식회사,102.56,J,합산비율_일반
202112,,050213S,외국손보사,105.03,K,합산비율_장기
201306,1101110014459,0010628,롯데손해보험주식회사,109.2,K,합산비율_장기
201703,1101110014459,0010628,롯데손해보험주식회사,109.41,K,합산비율_장기
201112,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,-21.35,K,합산비율_장기
202006,1101113694183,0012243,다스법률비용보험주식회사,0.0,K,합산비율_장기
201309,1101110014459,0010628,롯데손해보험주식회사,109.23,K,합산비율_장기
201412,1101110014459,0010628,롯데손해보험주식회사,110.36,K,합산비율_장기
201506,1101114725010,0013245,에이아이지손해보험주식회사,76.99,J,합산비율_일반
201603,1101115065077,0013376,엠지손해보험주식회사,143.79,J,합산비율_일반
201206,1101110014459,0010628,롯데손해보험주식회사,108.92,K,합산비율_장기
201303,1101110014459,0010628,롯데손해보험주식회사,108.6,K,합산비율_장기
201406,1101110014459,0010628,롯데손해보험주식회사,110.99,K,합산비율_장기
201109,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,-27.68,K,합산비율_장기
201509,1101110014459,0010628,롯데손해보험주식회사,109.67,K,합산비율_장기
201906,,050213S,외국손보사,97.91,K,합산비율_장기
201512,1101110014459,0010628,롯데손해보험주식회사,111.56,K,합산비율_장기
202003,1101113694183,0012243,다스법률비용보험주식회사,0.0,K,합산비율_장기
201803,,050213S,외국손보사,94.39,K,합산비율_장기
201706,,0011909,젠워스 모기지 인슈어런스 코포레이션 한국지점,0.0,K,합산비율_장기
201606,1101110014459,0010628,롯데손해보험주식회사,109.19,K,합산비율_장기
201709,1101810046041,0011952,하노버재보험(주) 한국지점,86.38,K,합산비율_장기
202109,1101110013328,0010626,메리츠화재해상보험주식회사,100.28,L,합산비율_합계
201609,1101110016728,0010630,흥국화재해상보험주식회사,110.0,K,합산비율_장기
201403,1101110016728,0010630,흥국화재해상보험주식회사,107.84,K,합산비율_장기
202203,1101810031646,0010649,제너럴재보험주식회사 서울지점,-83.42,L,합산비율_합계
201503,1101110016728,0010630,흥국화재해상보험주식회사,108.22,K,합산비율_장기
201806,1101110013328,0010626,메리츠화재해상보험주식회사,105.23,L,합산비율_합계
201106,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,K,합산비율_장기
201809,1101110013328,0010626,메리츠화재해상보험주식회사,104.92,L,합산비율_합계
201203,1101110007082,0010629,그린손해보험주식회사,111.7,K,합산비율_장기
201712,1101110013328,0010626,메리츠화재해상보험주식회사,103.59,L,합산비율_합계
201312,1101110016728,0010630,흥국화재해상보험주식회사,105.93,K,합산비율_장기
201409,1101110016728,0010630,흥국화재해상보험주식회사,107.66,K,합산비율_장기
201209,1101110007082,0010629,그린손해보험주식회사,115.28,K,합산비율_장기
201212,1101110007082,0010629,그린손해보험주식회사,114.18,K,합산비율_장기
202009,1101114809369,0013174,농협손해보험주식회사,108.28,K,합산비율_장기
201612,1801110949199,0013852,한국해양보증 주식회사,383.36,J,합산비율_일반
202112,1101110013328,0010626,메리츠화재해상보험주식회사,100.07,L,합산비율_합계
201306,1101110016728,0010630,흥국화재해상보험주식회사,105.78,K,합산비율_장기
201703,1101110016728,0010630,흥국화재해상보험주식회사,110.19,K,합산비율_장기
201112,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,K,합산비율_장기
202006,1101114809369,0013174,농협손해보험주식회사,109.02,K,합산비율_장기
201309,1101110016728,0010630,흥국화재해상보험주식회사,106.2,K,합산비율_장기
201412,1101110016728,0010630,흥국화재해상보험주식회사,108.15,K,합산비율_장기
201506,1101115065077,0013376,엠지손해보험주식회사,114.6,J,합산비율_일반
201603,1801110949199,0013852,한국해양보증 주식회사,852.35,J,합산비율_일반
201206,1101110007082,0010629,그린손해보험주식회사,115.12,K,합산비율_장기
201303,1101110007082,0010629,그린손해보험주식회사,114.76,K,합산비율_장기
201406,1101110016728,0010630,흥국화재해상보험주식회사,107.68,K,합산비율_장기
201109,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,K,합산비율_장기
201509,1101110016728,0010630,흥국화재해상보험주식회사,108.17,K,합산비율_장기
201906,1101110013328,0010626,메리츠화재해상보험주식회사,108.03,L,합산비율_합계
201512,1101110016728,0010630,흥국화재해상보험주식회사,108.67,K,합산비율_장기
202003,1101114809369,0013174,농협손해보험주식회사,112.15,K,합산비율_장기
201803,1101110013328,0010626,메리츠화재해상보험주식회사,106.51,L,합산비율_합계
201706,1101810046041,0011952,하노버재보험(주) 한국지점,89.45,K,합산비율_장기
201606,1101110016728,0010630,흥국화재해상보험주식회사,111.55,K,합산비율_장기
201709,1101113694183,0012243,다스법률비용보험주식회사,0.0,K,합산비율_장기
202109,1101110006456,0010627,한화손해보험주식회사,105.1,L,합산비율_합계
201609,1101110005078,0010633,삼성화재해상보험주식회사,104.05,K,합산비율_장기
201403,1101110005078,0010633,삼성화재해상보험주식회사,104.41,K,합산비율_장기
202203,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,87.94,L,합산비율_합계
201503,1101110005078,0010633,삼성화재해상보험주식회사,105.29,K,합산비율_장기
201806,1101110006456,0010627,한화손해보험주식회사,106.99,L,합산비율_합계
201106,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,K,합산비율_장기
201809,1101110006456,0010627,한화손해보험주식회사,106.91,L,합산비율_합계
201203,1101110016728,0010630,흥국화재해상보험주식회사,100.66,K,합산비율_장기
201712,1101110006456,0010627,한화손해보험주식회사,105.85,L,합산비율_합계
201312,1101110005078,0010633,삼성화재해상보험주식회사,105.2,K,합산비율_장기
201409,1101110005078,0010633,삼성화재해상보험주식회사,104.66,K,합산비율_장기
201209,1101110016728,0010630,흥국화재해상보험주식회사,102.37,K,합산비율_장기
201212,1101110016728,0010630,흥국화재해상보험주식회사,101.89,K,합산비율_장기
202009,1101114725010,0013245,에이아이지손해보험주식회사,110.71,K,합산비율_장기
201612,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,J,합산비율_일반
202112,1101110006456,0010627,한화손해보험주식회사,106.41,L,합산비율_합계
201306,1101110005078,0010633,삼성화재해상보험주식회사,104.8,K,합산비율_장기
201703,1101110005078,0010633,삼성화재해상보험주식회사,104.95,K,합산비율_장기
201112,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,K,합산비율_장기
202006,1101114725010,0013245,에이아이지손해보험주식회사,111.87,K,합산비율_장기
201309,1101110005078,0010633,삼성화재해상보험주식회사,104.68,K,합산비율_장기
201412,1101110005078,0010633,삼성화재해상보험주식회사,105.27,K,합산비율_장기
201506,1801110949199,0013852,한국해양보증 주식회사,0.0,J,합산비율_일반
201603,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,J,합산비율_일반
201206,1101110016728,0010630,흥국화재해상보험주식회사,101.54,K,합산비율_장기
201303,1101110016728,0010630,흥국화재해상보험주식회사,102.28,K,합산비율_장기
201406,1101110005078,0010633,삼성화재해상보험주식회사,104.3,K,합산비율_장기
201109,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,K,합산비율_장기
201509,1101110005078,0010633,삼성화재해상보험주식회사,104.57,K,합산비율_장기
201906,1101110006456,0010627,한화손해보험주식회사,109.33,L,합산비율_합계
201512,1101110005078,0010633,삼성화재해상보험주식회사,105.15,K,합산비율_장기
202003,1101114725010,0013245,에이아이지손해보험주식회사,113.39,K,합산비율_장기
201803,1101110006456,0010627,한화손해보험주식회사,107.9,L,합산비율_합계
201706,1101113694183,0012243,다스법률비용보험주식회사,0.0,K,합산비율_장기
201606,1101110005078,0010633,삼성화재해상보험주식회사,103.99,K,합산비율_장기
201709,1101114809369,0013174,농협손해보험주식회사,109.5,K,합산비율_장기
202109,1101110014459,0010628,롯데손해보험주식회사,107.82,L,합산비율_합계
201609,1101110035893,0010634,현대해상화재보험주식회사,105.01,K,합산비율_장기
201403,1101110035893,0010634,현대해상화재보험주식회사,103.33,K,합산비율_장기
202203,1101810031662,0010652,뮌헨재보험주식회사 한국지점,121.02,L,합산비율_합계
201503,1101110035893,0010634,현대해상화재보험주식회사,103.88,K,합산비율_장기
201806,1101110014459,0010628,롯데손해보험주식회사,110.44,L,합산비율_합계
201106,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,K,합산비율_장기
201809,1101110014459,0010628,롯데손해보험주식회사,111.17,L,합산비율_합계
201203,1101110005078,0010633,삼성화재해상보험주식회사,102.91,K,합산비율_장기
201712,1101110014459,0010628,롯데손해보험주식회사,109.67,L,합산비율_합계
201312,1101110035893,0010634,현대해상화재보험주식회사,102.17,K,합산비율_장기
201409,1101110035893,0010634,현대해상화재보험주식회사,103.37,K,합산비율_장기
201209,1101110005078,0010633,삼성화재해상보험주식회사,103.82,K,합산비율_장기
201212,1101110005078,0010633,삼성화재해상보험주식회사,103.9,K,합산비율_장기
202009,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,0.0,K,합산비율_장기
201612,,050200S,손해보험,88.59,J,합산비율_일반
202112,1101110014459,0010628,롯데손해보험주식회사,108.8,L,합산비율_합계
201306,1101110035893,0010634,현대해상화재보험주식회사,102.03,K,합산비율_장기
201703,1101110035893,0010634,현대해상화재보험주식회사,106.03,K,합산비율_장기
201112,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,K,합산비율_장기
202006,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,0.0,K,합산비율_장기
201309,1101110035893,0010634,현대해상화재보험주식회사,101.77,K,합산비율_장기
201412,1101110035893,0010634,현대해상화재보험주식회사,103.69,K,합산비율_장기
201506,,050200S,손해보험,90.84,J,합산비율_일반
201603,,050200S,손해보험,83.84,J,합산비율_일반
201206,1101110005078,0010633,삼성화재해상보험주식회사,103.17,K,합산비율_장기
201303,1101110005078,0010633,삼성화재해상보험주식회사,104.28,K,합산비율_장기
201406,1101110035893,0010634,현대해상화재보험주식회사,103.24,K,합산비율_장기
201109,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,K,합산비율_장기
201509,1101110035893,0010634,현대해상화재보험주식회사,103.59,K,합산비율_장기
201906,1101110014459,0010628,롯데손해보험주식회사,111.82,L,합산비율_합계
201512,1101110035893,0010634,현대해상화재보험주식회사,104.2,K,합산비율_장기
202003,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,0.0,K,합산비율_장기
201803,1101110014459,0010628,롯데손해보험주식회사,112.07,L,합산비율_합계
201706,1101114809369,0013174,농협손해보험주식회사,109.37,K,합산비율_장기
201606,1101110035893,0010634,현대해상화재보험주식회사,105.06,K,합산비율_장기
201709,1101114725010,0013245,에이아이지손해보험주식회사,147.75,K,합산비율_장기
202109,1101110016728,0010630,흥국화재해상보험주식회사,110.73,L,합산비율_합계
201609,1101110017859,0010635,주식회사KB손해보험,102.67,K,합산비율_장기
201403,1101110017859,0010635,주식회사KB손해보험,102.89,K,합산비율_장기
202203,1101111872236,0010653,악사손해보험주식회사,81.66,L,합산비율_합계
201503,1101110017859,0010635,주식회사KB손해보험,103.49,K,합산비율_장기
201806,1101110016728,0010630,흥국화재해상보험주식회사,110.88,L,합산비율_합계
201106,,0010651,스위스재보험,0.0,K,합산비율_장기
201809,1101110016728,0010630,흥국화재해상보험주식회사,110.35,L,합산비율_합계
201203,1101110035893,0010634,현대해상화재보험주식회사,99.1,K,합산비율_장기
201712,1101110016728,0010630,흥국화재해상보험주식회사,107.57,L,합산비율_합계
201312,1101110017859,0010635,주식회사KB손해보험,102.09,K,합산비율_장기
201409,1101110017859,0010635,주식회사KB손해보험,102.65,K,합산비율_장기
201209,1101110035893,0010634,현대해상화재보험주식회사,100.75,K,합산비율_장기
201212,1101110035893,0010634,현대해상화재보험주식회사,100.84,K,합산비율_장기
202009,1101115065077,0013376,엠지손해보험주식회사,119.87,K,합산비율_장기
201612,,050212S,국내손보사,90.13,J,합산비율_일반
202112,1101110016728,0010630,흥국화재해상보험주식회사,111.53,L,합산비율_합계
201306,1101110017859,0010635,주식회사KB손해보험,102.11,K,합산비율_장기
201703,1101110017859,0010635,주식회사KB손해보험,103.79,K,합산비율_장기
201112,,0010651,스위스재보험,-2755.83,K,합산비율_장기
202006,1101115065077,0013376,엠지손해보험주식회사,120.25,K,합산비율_장기
201309,1101110017859,0010635,주식회사KB손해보험,101.98,K,합산비율_장기
201412,1101110017859,0010635,주식회사KB손해보험,103.36,K,합산비율_장기
201506,,050212S,국내손보사,91.27,J,합산비율_일반
201603,,050212S,국내손보사,84.54,J,합산비율_일반
201206,1101110035893,0010634,현대해상화재보험주식회사,100.41,K,합산비율_장기
201303,1101110035893,0010634,현대해상화재보험주식회사,102.08,K,합산비율_장기
201406,1101110017859,0010635,주식회사KB손해보험,102.57,K,합산비율_장기
201109,,0010651,스위스재보험,-2755.83,K,합산비율_장기
201509,1101110017859,0010635,주식회사KB손해보험,102.55,K,합산비율_장기
201906,1101110016728,0010630,흥국화재해상보험주식회사,111.91,L,합산비율_합계
201512,1101110017859,0010635,주식회사KB손해보험,102.59,K,합산비율_장기
202003,1101115065077,0013376,엠지손해보험주식회사,120.77,K,합산비율_장기
201803,1101110016728,0010630,흥국화재해상보험주식회사,113.29,L,합산비율_합계
201706,1101114725010,0013245,에이아이지손해보험주식회사,153.59,K,합산비율_장기
201606,1101110017859,0010635,주식회사KB손해보험,102.71,K,합산비율_장기
201709,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,0.0,K,합산비율_장기
202109,1101110005078,0010633,삼성화재해상보험주식회사,100.96,L,합산비율_합계
201609,1101110095285,0010636,DB손해보험주식회사,103.3,K,합산비율_장기
201403,1101110095285,0010636,DB손해보험주식회사,102.93,K,합산비율_장기
202203,1101810034757,0011219,미쓰이스미토모해상화재보험(주)한국지점,103.4,L,합산비율_합계
201503,1101110095285,0010636,DB손해보험주식회사,104.71,K,합산비율_장기
201806,1101110005078,0010633,삼성화재해상보험주식회사,101.94,L,합산비율_합계
201106,1101810031662,0010652,뮌헨재보험주식회사 한국지점,88.76,K,합산비율_장기
201809,1101110005078,0010633,삼성화재해상보험주식회사,102.3,L,합산비율_합계
201203,1101110017859,0010635,주식회사KB손해보험,101.11,K,합산비율_장기
201712,1101110005078,0010633,삼성화재해상보험주식회사,102.82,L,합산비율_합계
201312,1101110095285,0010636,DB손해보험주식회사,101.25,K,합산비율_장기
201409,1101110095285,0010636,DB손해보험주식회사,102.44,K,합산비율_장기
201209,1101110017859,0010635,주식회사KB손해보험,102.14,K,합산비율_장기
201212,1101110017859,0010635,주식회사KB손해보험,101.99,K,합산비율_장기
202009,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,142.72,K,합산비율_장기
201612,,050213S,외국손보사,79.78,J,합산비율_일반
202112,1101110005078,0010633,삼성화재해상보험주식회사,102.69,L,합산비율_합계
201306,1101110095285,0010636,DB손해보험주식회사,101.72,K,합산비율_장기
201703,1101110095285,0010636,DB손해보험주식회사,102.45,K,합산비율_장기
201112,1101810031662,0010652,뮌헨재보험주식회사 한국지점,79.9,K,합산비율_장기
202006,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,156.65,K,합산비율_장기
201309,1101110095285,0010636,DB손해보험주식회사,101.07,K,합산비율_장기
201412,1101110095285,0010636,DB손해보험주식회사,103.05,K,합산비율_장기
201506,,050213S,외국손보사,88.61,J,합산비율_일반
201603,,050213S,외국손보사,79.29,J,합산비율_일반
201206,1101110017859,0010635,주식회사KB손해보험,101.72,K,합산비율_장기
201303,1101110017859,0010635,주식회사KB손해보험,102.94,K,합산비율_장기
201406,1101110095285,0010636,DB손해보험주식회사,102.41,K,합산비율_장기
201109,1101810031662,0010652,뮌헨재보험주식회사 한국지점,85.29,K,합산비율_장기
201509,1101110095285,0010636,DB손해보험주식회사,102.25,K,합산비율_장기
201906,1101110005078,0010633,삼성화재해상보험주식회사,104.05,L,합산비율_합계
201512,1101110095285,0010636,DB손해보험주식회사,103.03,K,합산비율_장기
202003,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,57.16,K,합산비율_장기
201803,1101110005078,0010633,삼성화재해상보험주식회사,101.33,L,합산비율_합계
201706,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,0.0,K,합산비율_장기
201606,1101110095285,0010636,DB손해보험주식회사,103.87,K,합산비율_장기
201709,1101115065077,0013376,엠지손해보험주식회사,113.72,K,합산비율_장기
202109,1101110035893,0010634,현대해상화재보험주식회사,103.36,L,합산비율_합계
201609,1101110099774,0010637,서울보증보험주식회사,98.68,K,합산비율_장기
201403,1101110099774,0010637,서울보증보험주식회사,0.0,K,합산비율_장기
